zone,gender,age,indigenous,fam_members,eapop,labcat,labbranch,firm_size,formality,work_hours,work_income,educ,poverty,job_tenure
urban,man,77,other,4,0,,,,,,,15,notpoor,
urban,woman,21,other,4,0,,,,,,,15,notpoor,
urban,man,15,other,4,0,,,,,,,9,notpoor,
urban,man,22,other,2,0,,,,,,,12,notpoor,
urban,man,18,other,2,0,,,,,,,10,notpoor,
urban,man,24,other,7,1,employee,services,medium,0,84,5500,11,poor,4
urban,woman,24,other,7,0,,,,,,,8,poor,
urban,woman,10,other,7,0,,,,,,,2,poor,
urban,man,8,other,7,0,,,,,,,0,poor,
urban,man,6,other,7,0,,,,,,,0,poor,
urban,woman,3,other,7,0,,,,,,,,poor,
urban,woman,2,other,7,0,,,,,,,,poor,
urban,man,29,other,1,1,selfemployed,trade,small,0,30,3000,15,notpoor,1
urban,woman,28,other,4,1,selfemployed,services,small,0,18,6000,13,notpoor,5
urban,woman,11,other,4,0,,,,,,,4,notpoor,
urban,man,9,other,4,0,,,,,,,3,notpoor,
urban,woman,2,other,4,0,,,,,,,,notpoor,
urban,woman,49,other,3,1,selfemployed,services,small,0,18,3000,6,notpoor,2
urban,man,18,other,3,0,,,,,,,10,notpoor,
urban,woman,12,other,3,0,,,,,,,6,notpoor,
urban,woman,30,other,3,1,employee,services,medium,0,24,1500,15,poor,0.9166667
urban,woman,13,other,3,0,,,,,,,5,poor,
urban,man,8,other,3,0,,,,,,,1,poor,
urban,man,28,other,4,1,employee,construction,small,0,54,3000,12,notpoor,0.1666667
urban,woman,28,other,4,1,employee,trade,small,0,56,1500,11,notpoor,0.25
urban,woman,7,other,4,0,,,,,,,0,notpoor,
urban,man,4,other,4,0,,,,,,,0,notpoor,
urban,man,51,other,2,1,selfemployed,transportation,small,0,40,4500,10,notpoor,5
urban,woman,56,other,2,1,selfemployed,services,small,0,40,3000,10,notpoor,2
urban,man,54,other,6,1,selfemployed,manufacture,small,1,48,860,12,notpoor,5
urban,woman,43,other,6,1,selfemployed,services,small,0,48,3000,10,notpoor,2
urban,woman,25,other,6,1,employee,finance,medium,1,48,3291.667,17,notpoor,4
urban,woman,20,other,6,0,,,,,,,14,notpoor,
urban,man,19,other,6,1,selfemployed,services,small,0,48,5700,10,notpoor,0.5
urban,man,14,other,6,0,,,,,,,8,notpoor,
urban,man,26,other,4,1,employee,construction,small,0,44,4500,9,notpoor,0.0383583
urban,woman,21,other,4,1,selfemployed,services,small,0,4,344,6,notpoor,0.1666667
urban,woman,3,other,4,0,,,,,,,,notpoor,
urban,woman,2,other,4,0,,,,,,,,notpoor,
urban,man,48,other,7,1,selfemployed,construction,small,0,48,5160,5,notpoor,0.6666667
urban,woman,38,other,7,1,selfemployed,services,small,0,56,2400,0,notpoor,3
urban,woman,17,other,7,0,,,,,,,9,notpoor,
urban,woman,15,other,7,0,,,,,,,5,notpoor,
urban,man,15,other,7,0,,,,,,,0,notpoor,
urban,man,13,other,7,0,,,,,,,6,notpoor,
urban,woman,10,other,7,0,,,,,,,3,notpoor,
urban,man,47,other,5,1,,,,0,,,10,poor,
urban,woman,39,other,5,1,employee,trade,small,1,45.5,2600,12,poor,0.0833333
urban,woman,18,other,5,0,,,,,,,13,poor,
urban,woman,11,other,5,0,,,,,,,5,poor,
urban,woman,3,other,5,0,,,,,,,,poor,
urban,man,27,other,4,1,employee,manufacture,medium,1,84,6300,15,notpoor,0.5
urban,woman,29,other,4,0,,,,,,,15,notpoor,
urban,man,5,other,4,0,,,,,,,0,notpoor,
urban,man,3,other,4,0,,,,,,,,notpoor,
urban,man,37,other,6,1,employee,trade,medium,0,24,2383.333,11,poor,8
urban,woman,38,other,6,1,employee,trade,small,0,24,1325,12,poor,2
urban,man,18,other,6,0,,,,,,,11,poor,
urban,man,16,other,6,0,,,,,,,9,poor,
urban,man,11,other,6,0,,,,,,,3,poor,
urban,man,5,other,6,0,,,,,,,0,poor,
urban,woman,53,other,2,1,selfemployed,trade,small,0,20,774,5,poor,6
urban,woman,17,other,2,1,unpaid,trade,small,0,12,0,10,poor,6
urban,man,43,other,1,1,employee,agriculture,small,0,70,3000,4,notpoor,10
urban,man,38,other,5,1,employee,construction,medium,0,56,3000,8,notpoor,5
urban,woman,33,other,5,1,selfemployed,trade,small,0,15,752.5,10,notpoor,1
urban,man,16,other,5,0,,,,,,,8,notpoor,
urban,man,1,other,5,0,,,,,,,,notpoor,
urban,woman,0,other,5,0,,,,,,,,notpoor,
urban,woman,66,other,3,0,,,,,,,0,notpoor,
urban,man,22,other,3,1,employee,construction,small,0,56,2400,5,notpoor,1
urban,man,10,other,3,0,,,,,,,4,notpoor,
urban,woman,32,other,3,1,selfemployed,services,small,0,10,473,11,poor,1
urban,woman,14,other,3,0,,,,,,,8,poor,
urban,woman,6,other,3,0,,,,,,,0,poor,
urban,woman,38,other,4,1,employee,services,,0,24,1505,8,notpoor,0.0833333
urban,man,43,other,4,1,selfemployed,construction,small,0,48,4800,6,notpoor,20
urban,man,17,other,4,0,,,,,,,11,notpoor,
urban,man,7,other,4,0,,,,,,,1,notpoor,
urban,man,53,other,3,1,employee,construction,medium,0,48,3000,4,notpoor,0.1666667
urban,woman,48,other,3,1,employee,services,small,0,8,2408.333,4,notpoor,2
urban,woman,21,other,3,1,employee,services,small,0,4,3600,13,notpoor,1
urban,woman,21,other,3,1,employee,services,,0,24,1505,7,poor,0.0833333
urban,man,3,other,3,0,,,,,,,,poor,
urban,woman,0,other,3,0,,,,,,,,poor,
urban,man,60,other,1,1,selfemployed,services,small,0,48,5267.5,21,notpoor,0.0575374
urban,man,32,other,3,1,selfemployed,services,small,1,50,7095,17,notpoor,2
urban,woman,45,other,3,1,employee,services,large,1,40,5083.333,17,notpoor,5
urban,woman,11,other,3,0,,,,,,,5,notpoor,
urban,man,43,other,6,1,employee,construction,medium,1,36,2500,12,poor,1
urban,woman,35,other,6,0,,,,,,,13,poor,
urban,man,7,other,6,0,,,,,,,1,poor,
urban,man,6,other,6,0,,,,,,,0,poor,
urban,woman,4,other,6,0,,,,,,,0,poor,
urban,woman,0,other,6,0,,,,,,,,poor,
urban,man,36,other,6,1,selfemployed,transportation,small,0,42,1462,12,poor,0.0383583
urban,woman,34,other,6,0,,,,,,,10,poor,
urban,man,15,other,6,0,,,,,,,7,poor,
urban,woman,13,other,6,0,,,,,,,7,poor,
urban,woman,12,other,6,0,,,,,,,5,poor,
urban,woman,10,other,6,0,,,,,,,3,poor,
urban,man,56,other,3,1,selfemployed,transportation,small,0,48,3300,12,notpoor,8
urban,woman,50,other,3,0,,,,,,,12,notpoor,
urban,man,24,other,3,0,,,,,,,13,notpoor,
urban,man,33,other,3,1,employee,mining,large,0,70,4279,14,notpoor,0.4166667
urban,woman,28,other,3,0,,,,,,,12,notpoor,
urban,woman,1,other,3,0,,,,,,,,notpoor,
urban,woman,42,other,2,1,employee,trade,small,0,60,2166.667,9,notpoor,5
urban,man,20,other,2,0,,,,,,,13,notpoor,
urban,man,60,other,3,1,employee,construction,small,1,54,3900,2,notpoor,0.25
urban,woman,58,other,3,0,,,,,,,2,notpoor,
urban,man,8,other,3,0,,,,,,,4,notpoor,
urban,man,38,other,3,1,selfemployed,manufacture,small,0,36,3225,12,notpoor,10
urban,woman,37,other,3,0,,,,,,,11,notpoor,
urban,man,16,other,3,0,,,,,,,9,notpoor,
urban,man,28,other,5,1,unpaid,trade,medium,0,63,0,16,notpoor,2
urban,woman,26,other,5,0,,,,,,,14,notpoor,
urban,man,4,other,5,0,,,,,,,0,notpoor,
urban,woman,2,other,5,0,,,,,,,,notpoor,
urban,man,19,other,5,0,,,,,,,12,notpoor,
urban,woman,51,other,2,0,,,,,,,17,notpoor,
urban,man,11,other,2,0,,,,,,,4,notpoor,
urban,man,43,other,5,1,employee,manufacture,large,1,72,3070,12,poor,2
urban,woman,43,other,5,0,,,,,,,8,poor,
urban,woman,22,other,5,0,,,,,,,16,poor,
urban,woman,15,other,5,0,,,,,,,8,poor,
urban,man,10,other,5,0,,,,,,,3,poor,
urban,man,28,other,4,1,employee,manufacture,large,1,56,3681,12,notpoor,5
urban,woman,21,other,4,0,,,,,,,10,notpoor,
urban,woman,1,other,4,0,,,,,,,,notpoor,
urban,woman,67,other,4,0,,,,,,,1,notpoor,
urban,man,31,other,4,1,employee,trade,medium,1,70,3885.333,12,notpoor,8
urban,woman,30,other,4,0,,,,,,,9,notpoor,
urban,woman,8,other,4,0,,,,,,,1,notpoor,
urban,woman,4,other,4,0,,,,,,,0,notpoor,
urban,man,34,other,5,1,selfemployed,construction,small,1,60,2400,11,poor,0.25
urban,woman,37,other,5,0,,,,,,,5,poor,
urban,woman,18,other,5,0,,,,,,,11,poor,
urban,woman,14,other,5,0,,,,,,,7,poor,
urban,woman,5,other,5,0,,,,,,,0,poor,
urban,man,34,other,5,1,selfemployed,transportation,small,1,84,2880,11,poor,0.25
urban,woman,26,other,5,0,,,,,,,9,poor,
urban,woman,10,other,5,0,,,,,,,4,poor,
urban,woman,3,other,5,0,,,,,,,,poor,
urban,man,1,other,5,0,,,,,,,,poor,
urban,man,58,other,3,1,employee,construction,medium,0,60,3900,3,notpoor,0.0575374
urban,woman,60,other,3,0,,,,,,,4,notpoor,
urban,man,17,other,3,0,,,,,,,10,notpoor,
urban,woman,29,other,1,1,employee,services,,0,54,1200,12,notpoor,0.3333333
urban,man,37,other,5,1,employee,trade,large,0,48,3250,13,poor,4
urban,woman,30,other,5,0,,,,,,,14,poor,
urban,man,11,other,5,0,,,,,,,5,poor,
urban,man,8,other,5,0,,,,,,,2,poor,
urban,man,1,other,5,0,,,,,,,,poor,
urban,man,45,other,6,1,selfemployed,trade,small,0,63,2115.6,12,poor,5
urban,woman,38,other,6,1,unpaid,trade,small,0,63,0,11,poor,3
urban,woman,20,other,6,0,,,,,,,13,poor,
urban,woman,16,other,6,0,,,,,,,9,poor,
urban,woman,15,other,6,0,,,,,,,8,poor,
urban,man,9,other,6,0,,,,,,,1,poor,
urban,man,42,other,1,1,selfemployed,construction,small,0,60,3440,5,notpoor,0.3333333
urban,man,25,other,3,1,employee,trade,medium,1,48,2060,15,poor,1
urban,woman,24,other,3,0,,,,,,,15,poor,
urban,woman,1,other,3,0,,,,,,,,poor,
urban,woman,29,other,3,1,employee,services,large,1,48,2741.667,14,notpoor,2
urban,man,39,other,3,1,selfemployed,transportation,small,1,60,5400,10,notpoor,10
urban,man,5,other,3,0,,,,,,,0,notpoor,
urban,woman,28,other,5,1,employee,services,large,0,48,2000,8,poor,1
urban,woman,11,other,5,0,,,,,,,5,poor,
urban,man,1,other,5,0,,,,,,,,poor,
urban,woman,18,other,5,1,employee,services,,0,48,500,,poor,1
urban,man,16,other,5,1,employee,trade,small,0,48,1300,10,poor,4
urban,man,35,other,4,1,selfemployed,construction,small,0,60,2408,12,poor,0.6666667
urban,woman,23,other,4,0,,,,,,,8,poor,
urban,woman,4,other,4,0,,,,,,,0,poor,
urban,man,2,other,4,0,,,,,,,,poor,
urban,man,27,other,5,1,employee,manufacture,small,0,66,2795,11,poor,2
urban,woman,23,other,5,0,,,,,,,9,poor,
urban,woman,5,other,5,0,,,,,,,0,poor,
urban,woman,3,other,5,0,,,,,,,,poor,
urban,man,1,other,5,0,,,,,,,,poor,
urban,man,32,other,5,1,selfemployed,transportation,small,0,84,5400,10,notpoor,10
urban,woman,30,other,5,0,,,,,,,12,notpoor,
urban,man,8,other,5,0,,,,,,,1,notpoor,
urban,woman,6,other,5,0,,,,,,,0,notpoor,
urban,man,24,other,5,0,,,,,,,16,notpoor,
urban,woman,51,other,6,1,employee,services,,0,60,2491.667,10,notpoor,5
urban,man,52,other,6,1,selfemployed,services,small,0,42,2494,11,notpoor,12
urban,woman,14,other,6,0,,,,,,,7,notpoor,
urban,woman,29,other,6,0,,,,,,,12,notpoor,
urban,woman,4,other,6,0,,,,,,,0,notpoor,
urban,man,3,other,6,0,,,,,,,,notpoor,
urban,man,43,other,5,1,employee,construction,small,0,60,3000,5,poor,0.0833333
urban,woman,39,other,5,1,employee,services,,0,24,1100,12,poor,1
urban,woman,19,other,5,0,,,,,,,12,poor,
urban,woman,18,other,5,0,,,,,,,11,poor,
urban,woman,9,other,5,0,,,,,,,4,poor,
urban,man,42,other,1,1,selfemployed,trade,small,0,72,1500,5,notpoor,3
urban,woman,28,other,2,1,employee,trade,medium,0,84,3250,12,notpoor,3
urban,man,8,other,2,0,,,,,,,2,notpoor,
urban,man,63,other,1,1,employee,construction,medium,1,54,2580,5,notpoor,0.25
urban,man,54,other,5,1,selfemployed,transportation,small,0,72,4200,9,notpoor,10
urban,woman,45,other,5,1,selfemployed,trade,small,0,60,2800,11,notpoor,6
urban,man,25,other,5,1,selfemployed,transportation,small,0,60,3600,12,notpoor,5
urban,man,18,other,5,0,,,,,,,12,notpoor,
urban,man,5,other,5,0,,,,,,,0,notpoor,
urban,man,49,other,5,1,selfemployed,transportation,small,0,90,4200,4,notpoor,25
urban,woman,40,other,5,1,selfemployed,trade,small,0,30,2100,5,notpoor,1
urban,man,21,other,5,0,,,,,,,15,notpoor,
urban,woman,19,other,5,0,,,,,,,13,notpoor,
urban,woman,4,other,5,0,,,,,,,0,notpoor,
urban,woman,48,other,4,1,employee,services,,0,54,2231.667,10,notpoor,20
urban,woman,24,other,4,1,employee,trade,small,0,56,2166.667,12,notpoor,1
urban,man,21,other,4,1,employee,trade,medium,0,84,2250,11,notpoor,1
urban,woman,17,other,4,0,,,,,,,12,notpoor,
urban,woman,37,other,4,1,employee,services,medium,0,20,1408.333,15,poor,5
urban,man,38,other,4,0,,,,,,,17,poor,
urban,woman,18,other,4,0,,,,,,,11,poor,
urban,man,11,other,4,0,,,,,,,5,poor,
urban,woman,55,other,3,0,,,,,,,5,notpoor,
urban,woman,23,other,3,1,employee,trade,medium,0,42,3010,14,notpoor,0.6666667
urban,man,1,other,3,0,,,,,,,,notpoor,
urban,man,38,other,5,1,selfemployed,transportation,small,0,60,8550,11,notpoor,3
urban,woman,36,other,5,1,employee,services,,0,60,2275,11,notpoor,3
urban,woman,17,other,5,0,,,,,,,10,notpoor,
urban,man,13,other,5,0,,,,,,,6,notpoor,
urban,woman,5,other,5,0,,,,,,,0,notpoor,
urban,woman,48,indigenous,2,1,selfemployed,manufacture,small,0,70,1754.4,8,notpoor,8
urban,man,24,other,2,0,,,,,,,15,notpoor,
urban,man,35,other,5,1,selfemployed,manufacture,small,0,49,6020,10,notpoor,5
urban,woman,32,other,5,1,unpaid,manufacture,small,0,49,0,12,notpoor,5
urban,woman,13,other,5,1,unpaid,manufacture,small,0,20,0,7,notpoor,5
urban,man,11,other,5,1,unpaid,manufacture,small,0,20,0,4,notpoor,4
urban,woman,3,other,5,0,,,,,,,,notpoor,
urban,man,44,other,4,1,employee,services,large,1,48,2817,14,notpoor,9
urban,woman,39,other,4,1,employee,services,medium,1,48,2347.333,14,notpoor,8
urban,man,24,other,4,0,,,,,,,16,notpoor,
urban,man,19,other,4,0,,,,,,,12,notpoor,
urban,man,42,other,6,1,selfemployed,manufacture,small,1,48,645,9,poor,20
urban,woman,41,other,6,1,employee,services,large,1,48,3004.667,19,poor,5
urban,man,21,other,6,1,,,,0,,,11,poor,
urban,man,20,other,6,0,,,,,,,12,poor,
urban,woman,5,other,6,0,,,,,,,0,poor,
urban,woman,3,other,6,0,,,,,,,,poor,
urban,man,28,other,6,1,employee,transportation,small,0,60,2400,7,poor,1
urban,woman,28,other,6,1,selfemployed,services,small,0,15,1200,8,poor,3
urban,man,11,other,6,0,,,,,,,4,poor,
urban,man,9,other,6,0,,,,,,,3,poor,
urban,man,8,other,6,0,,,,,,,2,poor,
urban,woman,6,other,6,0,,,,,,,0,poor,
urban,man,62,other,1,1,selfemployed,services,small,0,60,1290,8,notpoor,30
urban,man,69,other,2,0,,,,,,,5,notpoor,
urban,man,24,other,2,1,employee,services,medium,0,48,3500,6,notpoor,2
urban,woman,73,other,2,0,,,,,,,0,notpoor,
urban,man,58,other,2,1,selfemployed,transportation,small,0,60,7500,11,notpoor,10
urban,woman,27,other,2,1,employee,trade,small,0,48,2708.333,12,notpoor,1
urban,woman,3,other,2,0,,,,,,,,notpoor,
urban,man,30,other,5,1,selfemployed,construction,small,0,48,3440,5,poor,0.5
urban,woman,27,other,5,0,,,,,,,4,poor,
urban,man,8,other,5,0,,,,,,,2,poor,
urban,woman,4,other,5,0,,,,,,,0,poor,
urban,woman,2,other,5,0,,,,,,,,poor,
urban,man,52,other,2,1,employee,manufacture,medium,0,70,2060,17,notpoor,8
urban,woman,54,other,2,1,employee,services,medium,1,24,4566.667,17,notpoor,20
urban,woman,67,other,4,0,,,,,,,2,poor,
urban,woman,26,other,4,0,,,,,,,17,poor,
urban,man,32,other,4,1,selfemployed,services,small,0,36,3300,15,poor,6
urban,woman,28,other,4,0,,,,,,,12,poor,
urban,man,60,other,7,0,,,,,,,0,poor,
urban,man,30,other,7,1,selfemployed,transportation,small,0,60,3000,5,poor,0.0191791
urban,woman,23,other,7,1,employee,trade,small,0,45,1500,7,poor,0.0383583
urban,man,15,other,7,0,,,,,,,5,poor,
urban,man,8,other,7,0,,,,,,,1,poor,
urban,woman,5,other,7,0,,,,,,,0,poor,
urban,man,2,other,7,0,,,,,,,,poor,
urban,man,70,other,3,1,selfemployed,trade,small,0,40,1935,3,notpoor,10
urban,woman,59,other,3,1,selfemployed,trade,small,0,36,3000,0,notpoor,10
urban,man,8,other,3,0,,,,,,,1,notpoor,
urban,man,35,other,3,1,employee,trade,medium,1,48,2347.333,14,notpoor,8
urban,woman,30,other,3,0,,,,,,,12,notpoor,
urban,woman,9,other,3,0,,,,,,,3,notpoor,
urban,woman,25,other,4,0,,,,,,,13,poor,
urban,man,27,other,4,1,employee,trade,large,1,54,2629.333,14,poor,8
urban,man,10,other,4,0,,,,,,,3,poor,
urban,man,5,other,4,0,,,,,,,0,poor,
urban,woman,52,other,2,1,selfemployed,services,small,0,48,1245,2,notpoor,15
urban,man,55,other,2,1,selfemployed,services,small,0,48,1245,5,notpoor,35
urban,woman,26,other,4,0,,,,,,,10,poor,
urban,man,29,other,4,1,selfemployed,services,small,0,48,1195,5,poor,16
urban,man,7,other,4,0,,,,,,,0,poor,
urban,man,2,other,4,0,,,,,,,,poor,
urban,woman,50,other,1,1,selfemployed,services,small,0,72,4085,17,notpoor,10
urban,man,58,other,2,1,selfemployed,construction,small,0,48,4730,12,notpoor,0.0575374
urban,woman,56,other,2,0,,,,,,,12,notpoor,
urban,man,77,other,3,0,,,,,,,11,poor,
urban,woman,67,other,3,0,,,,,,,12,poor,
urban,man,23,other,3,1,selfemployed,services,small,0,72,2070,,poor,2
urban,man,53,other,3,1,employee,construction,small,1,49,5000,17,notpoor,0.0383583
urban,woman,48,other,3,0,,,,,,,12,notpoor,
urban,woman,30,other,3,0,,,,,,,17,notpoor,
urban,woman,26,other,2,1,employee,trade,medium,0,48,3600,12,notpoor,0.5
urban,man,6,other,2,0,,,,,,,0,notpoor,
urban,man,56,other,5,1,selfemployed,transportation,small,0,105,3000,12,notpoor,3
urban,woman,52,other,5,1,employee,services,,0,60,2383.333,12,notpoor,2
urban,woman,20,other,5,0,,,,,,,13,notpoor,
urban,woman,15,other,5,0,,,,,,,9,notpoor,
urban,man,11,other,5,0,,,,,,,4,notpoor,
urban,man,26,other,6,1,employee,construction,small,0,60,3440,12,poor,0.1666667
urban,woman,26,other,6,0,,,,,,,12,poor,
urban,man,9,other,6,0,,,,,,,3,poor,
urban,man,7,other,6,0,,,,,,,1,poor,
urban,man,4,other,6,0,,,,,,,0,poor,
urban,woman,1,other,6,0,,,,,,,,poor,
urban,man,67,indigenous,2,1,selfemployed,services,small,0,48,2200,17,notpoor,30
urban,man,19,other,2,0,,,,,,,0,notpoor,
urban,man,40,other,2,1,selfemployed,transportation,small,0,84,1500,6,poor,2
urban,man,9,other,2,0,,,,,,,3,poor,
urban,woman,29,other,3,1,selfemployed,trade,small,0,16,1200,12,poor,2
urban,woman,3,other,3,0,,,,,,,,poor,
urban,man,2,other,3,0,,,,,,,,poor,
urban,woman,71,other,1,0,,,,,,,5,notpoor,
urban,woman,54,other,4,0,,,,,,,5,poor,
urban,man,21,other,4,0,,,,,,,12,poor,
urban,woman,20,other,4,1,selfemployed,trade,small,0,30,2500,10,poor,1
urban,man,84,other,4,0,,,,,,,4,poor,
urban,man,50,other,6,1,selfemployed,transportation,small,0,70,1333,12,poor,5
urban,woman,41,other,6,1,selfemployed,trade,small,0,35,3440,4,poor,0.25
urban,woman,24,other,6,0,,,,,,,16,poor,
urban,woman,22,other,6,0,,,,,,,14,poor,
urban,woman,17,other,6,0,,,,,,,10,poor,
urban,man,9,other,6,0,,,,,,,3,poor,
urban,woman,47,indigenous,4,0,,,,,,,12,notpoor,
urban,woman,26,other,4,1,employee,manufacture,medium,0,48,2580,,notpoor,3
urban,man,25,indigenous,4,1,selfemployed,transportation,small,0,70,1800,12,notpoor,1
urban,woman,8,other,4,0,,,,,,,2,notpoor,
urban,man,42,other,5,1,selfemployed,transportation,small,0,84,2730,13,poor,1
urban,woman,32,other,5,0,,,,,,,13,poor,
urban,woman,11,other,5,0,,,,,,,4,poor,
urban,woman,7,other,5,0,,,,,,,1,poor,
urban,woman,5,other,5,0,,,,,,,0,poor,
urban,woman,55,other,2,1,employee,trade,medium,0,50,3600,8,notpoor,10
urban,woman,11,other,2,0,,,,,,,4,notpoor,
urban,woman,32,other,1,1,employee,services,medium,1,40,5500,17,notpoor,0.4166667
urban,woman,28,other,5,1,employee,trade,medium,0,48,2060,12,notpoor,0.3333333
urban,man,30,other,5,1,employee,construction,medium,0,48,4500,12,notpoor,0.1666667
urban,woman,9,other,5,0,,,,,,,3,notpoor,
urban,woman,8,other,5,0,,,,,,,1,notpoor,
urban,man,1,other,5,0,,,,,,,,notpoor,
urban,man,30,other,4,1,employee,construction,medium,0,48,4500,10,notpoor,7
urban,woman,25,other,4,1,employee,services,medium,0,48,2000,8,notpoor,0.25
urban,man,4,other,4,0,,,,,,,0,notpoor,
urban,man,21,other,4,1,employee,manufacture,medium,0,60,3000,12,notpoor,0.1666667
urban,man,37,other,4,1,selfemployed,construction,small,0,60,1800,12,poor,13
urban,woman,37,other,4,0,,,,,,,3,poor,
urban,woman,16,other,4,0,,,,,,,9,poor,
urban,woman,7,other,4,0,,,,,,,1,poor,
urban,man,35,other,5,1,employee,finance,medium,1,40,2416.667,17,poor,1
urban,woman,32,other,5,0,,,,,,,17,poor,
urban,man,9,other,5,0,,,,,,,3,poor,
urban,man,8,other,5,0,,,,,,,2,poor,
urban,man,3,other,5,0,,,,,,,,poor,
urban,woman,43,other,3,1,employee,services,large,0,48,2219.667,2,poor,2
urban,woman,14,other,3,0,,,,,,,8,poor,
urban,woman,9,other,3,0,,,,,,,3,poor,
urban,man,27,other,7,1,selfemployed,transportation,small,1,72,2785,12,poor,2
urban,woman,24,indigenous,7,1,selfemployed,trade,small,0,30,1806,9,poor,4
urban,woman,9,other,7,0,,,,,,,2,poor,
urban,man,6,other,7,0,,,,,,,1,poor,
urban,man,4,other,7,0,,,,,,,0,poor,
urban,woman,2,other,7,0,,,,,,,,poor,
urban,woman,0,other,7,0,,,,,,,,poor,
urban,woman,35,other,5,1,selfemployed,trade,small,0,36,1200,10,poor,4
urban,man,19,other,5,1,selfemployed,construction,small,0,48,1935,12,poor,1
urban,woman,14,other,5,0,,,,,,,7,poor,
urban,man,13,other,5,0,,,,,,,5,poor,
urban,man,16,other,5,0,,,,,,,8,poor,
urban,man,68,other,2,0,,,,,,,9,notpoor,
urban,woman,64,other,2,0,,,,,,,9,notpoor,
urban,man,31,other,1,1,employee,services,medium,1,84,3291.667,12,notpoor,2
urban,man,43,indigenous,3,1,selfemployed,trade,small,0,40,2000,3,poor,5
urban,man,16,indigenous,3,0,,,,,,,9,poor,
urban,woman,9,other,3,0,,,,,,,2,poor,
urban,man,41,other,4,1,selfemployed,trade,small,0,40,1890,11,poor,20
urban,woman,50,other,4,0,,,,,,,9,poor,
urban,man,20,other,4,1,employee,trade,medium,0,56,1800,11,poor,0.6666667
urban,man,14,other,4,0,,,,,,,5,poor,
urban,man,27,other,2,1,employee,trade,medium,1,48,3841.667,17,notpoor,2
urban,man,23,other,2,0,,,,,,,14,notpoor,
urban,man,65,other,6,1,employee,basicservices,large,0,48,4400,5,notpoor,0.75
urban,woman,47,other,6,1,employee,services,,0,30,1300,5,notpoor,10
urban,woman,24,other,6,1,employee,manufacture,medium,0,60,2750,12,notpoor,0.6666667
